CharName,Kind,EffectName,ResourceName,NodeName,SequenceID,StartTime,TimeLength,TX,TY,TZ,RX,RY,RZ,Scale,Flags,ActiveMode,DeActiveMode,DirMode,ActiveEvent,DeActiveEvent,Extend
0000200002.kfm,0,08_042_001(eff),PC/DE_8042_LIGHT.NIF,Bone_Root,8042,0.159,1,0,0,6,0,0,0,2,66,1,1,0,17,0,
0000200002.kfm,0,08_042_001(hit),PC/DE_8042_LIGHT.NIF,Bone_Root,8042,1.093,1,0,0,7.5,0,0,-3.142,2.5,66,1,1,0,17,0,
0000200002.kfm,2,08_042_001,,Bone_Root,8042,0.9,1,0,0,0,0,0,0,1,2,0,1,0,0,0,g_fAcBackColor:(S_BG)剑画面效果4|
0000200002.kfm,0,08_042_001,PC/DE_8048_BLUE.NIF,Bone_Root,8042,1.2,1,0,0,121.734,0,0,0,1.48,2,1,1,0,17,0,
0000200002.kfm,0,08_042_001,PC/POINT_LIGHT_VIOLET01.NIF,Bone_Root,8042,0.69,0.1,0,0,3,0,0,0,1,2,1,4,0,17,0,
0000200002.kfm,0,08_042_001,PC/M_8042_STORM_CAST_DARK01.NIF,Bone_Root,8042,0,2.7,0,0,600,0,0,0,1,2,1,4,0,17,0,
0000200002.kfm,0,08_042_001,PC/03_160_EXP_SMOKE.NIF,Bone_Root,8042,0,1,0,0,0,0,0,0,1,2,1,1,0,32,0,
0000200002.kfm,0,08_042_002(p),PC/POINT_LIGHT_VIOLET01.NIF,Bone_Root,8042,1.175,0.1,0,0,3,0,0,0,1,258,1,4,0,17,0,
0000200002.kfm,0,08_042_001(cast_main),PC/M_8040_CAST_LINE_PURPLE.NIF,Bone_Root,8042,1.006,1,0,-167.577,275,2.924,0.862,2.858,1,2,0,1,0,0,0,
0000200002.kfm,0,08_042_001(main_l),PC/DE_8042_LIGHT.NIF,Bone_Root,8042,0,1,0,0,600,0,0,-1.225,1.52,258,0,1,0,0,0,
0000200002.kfm,0,08_042_002(smoke),PC/M_11_044_STORM_SMOKE01.NIF,Bone_Root,8042,1.85,1,0,-180.344,-10,0,0,0,1.5,2,0,1,0,0,0,
0000200002.kfm,0,08_042_001(skilpos),PC/03_160_EXP_SMOKE.NIF,Bone_Root,8042,1.9,1,-202,114.231,0,0,0,0,1.25,258,0,1,0,0,0,
0000200002.kfm,0,08_042_001(skilpos),PC/03_160_EXP_SMOKE.NIF,Bone_Root,8042,0.8,1,0,0,0,0,0,0,1,258,0,1,0,0,0,
0000200002.kfm,0,08_042_001(main_l),PC/DE_8042_LIGHT.NIF,Bone_Root,8042,1,1,-202.501,137.085,714.21,0,0,0,2,258,0,1,0,0,0,
0000200002.kfm,0,08_042_001(main_l),PC/DE_8042_LIGHT.NIF,Bone_Root,8042,1.2,1,126.469,-191.626,683.96,0.152,0,-3.141,2,258,0,1,0,0,0,
0000200002.kfm,0,08_042_001(skilpos),PC/03_160_EXP_SMOKE.NIF,Bone_Root,8042,2,1,126,-142.874,0,0,0,0,1.25,258,0,1,0,0,0,
0000200002.kfm,0,08_042_001,PC/M_8150_DOWN_DEBUFF.NIF,Bip01 Prop_L,8042,2,1,0,0,0,1.571,0,0,1,66,0,1,0,0,0,
0000200002.kfm,0,08_044_001,PC/M_904_052_DOWN_DEBUFF_LOOP.NIF,Bone_Root,8044,0.35,0.3,0,0,239.872,0,0,0,0.5,2,0,4,0,0,0,
0000200002.kfm,0,08_044_001,PC/M_904_052_DOWN_DEBUFF_LOOP.NIF,Bone_Root,8044,0.7,0.3,-17.598,-44.791,44.082,-1.669,0,0,0.8,2,0,4,0,0,0,
0000200002.kfm,0,08_044_001,PC/M_904_052_DOWN_DEBUFF.NIF,Bone_Root,8044,0.7,1,0,0,0,-2.76,0,0,0.7,2,0,1,0,0,0,
0000200002.kfm,0,08_044_001,PC/TAIL_PURPLE_01.NIF,effect_side_R,8044,0.15,0.7,0,0,0,0,0,0,0.2,66,0,4,0,0,0,
0000200002.kfm,0,08_044_001,PC/12090_DE.NIF,Bone_Root,8044,0.7,1,0,-27.006,0,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_044_001,PC/TAIL_PURPLE_01.NIF,Bip01 L Hand,8044,0.15,1,0,0,0,0.118,-0.182,0.804,0.3,3,0,4,0,0,0,
0000200002.kfm,0,08_044_001,PC/M_11_044_STORM_SMOKE01.NIF,Bone_Root,8044,0.7,1,0,0,-63.825,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_044_001,PC/ORB_HANDLIGHT.NIF,Bip01 L Hand,8044,0.364,0.32,0,0,0,0.007,-0.003,-0.012,3,34,0,4,0,0,0,
0000200002.kfm,4,08_044_001,,Bone_Root,8044,0.7,1,0,0,0,0,0,0,1,10,0,1,0,4,0,
0000200002.kfm,0,08_044_001,PC/TAIL_PURPLE_01.NIF,effect_side_L,8044,0.2,0.6,0,0,0,0,0,0,0.2,66,0,4,0,0,0,
0000200002.kfm,6,08_044_001,,Bone_Root,8044,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击1|
0000200002.kfm,4,08_044_001(attack),,Bone_Root,8044,0,1,0,0,0,0,0,0,1,10,0,1,0,16,0,
0000200002.kfm,0,08_044_001,PC/DE_8044_SLOW.NIF,Bone_Root,8044,0,1,0,0,10,0,0,0,0.35,2,1,1,0,6,0,
0000200002.kfm,0,08_044_001,PC/DE_8044_RUNE.NIF,Bip01 Head,8044,0,1,0,0,3,0,0,-1.781,1.8,66,1,1,0,17,0,
0000200002.kfm,0,08_046_001,PC/M_8046_001_ORB.NIF,Bip01 Prop_R,8046,1.7,1,0,0,0,-0.218,-0.331,0.264,0.6,66,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/M_8046_001_CAST_PURPLE.NIF,Bone_Root,8046,1.666,1,0,-141.038,126.779,0,0,0,2.41,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 R Hand,8046,0,1,0,0,0,-0.032,-0.307,1.833,0.3,3,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/06_006_H.NIF,Bip01 R Hand,8046,0,1.5,0,0,0,0,0,0,1,66,0,4,0,0,0,
0000200002.kfm,0,08_046_002(shot),PC/M_03_CAST04_FIRE.NIF,Bone_Root,8046,1.411,1,0,-141,126,0,0,0,2.06,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(orb),PC/M_03_CAST04_FIRE_LOOP.NIF,Bip01 Prop_R,8046,1.7,1,0,0,0,2.822,-1.374,-2.569,3,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 L Hand,8046,1.2,1,45.982,-19.273,-7.746,2.156,0.597,2.154,0.7,3,0,1,0,0,0,
0000200002.kfm,0,08_046_003(smoke),PC/M_11_044_STORM_SMOKE01.NIF,Bone_Root,8046,1.7,1,0,-182.357,0,0,0,0,1.38,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(shot),PC/DE_904_040_DARK_RED.NIF,Bone_Root,8046,1.666,1,0,-141.038,126.779,0,0,0,2.41,2,0,1,0,0,0,
0000200002.kfm,4,08_046_003(eff),,Bone_Root,8046,2,1,0,0,0,0,0,0,1,10,0,1,0,16,0,
0000200002.kfm,4,08_046_002,,Bone_Root,8046,1.75,1,0,0,0,0,0,0,1,10,0,1,0,31,0,
0000200002.kfm,4,08_046_001,,Bone_Root,8046,1.75,1,0,0,0,0,0,0,1,10,0,1,0,31,0,
0000200002.kfm,0,08_046_001,PC/M_8046_001_CAST_PURPLE.NIF,Bip01 R Hand,8046,1.2,0.5,25.883,17.307,9.264,0.866,-1.263,0.352,1.5,3,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 L Hand,8046,0,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_001(point),PC/POINT_LIGHT_BLUE00.NIF,Bip01 L Hand,8046,1.1,1,0,0,0,2.178,0.65,1.812,1,3,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/DE_8046_001_PURPLE.NIF,Bone_Root,8046,0,1,0,0,125.966,0,0,0,3.83,2,1,1,0,32,0,
0000200002.kfm,0,08_046_001,PC/M_8046_001_ORB.NIF,Bip01 Prop_L,8046,1.7,1,0,0,0,0,0,-3.142,0.6,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(orb),PC/M_03_CAST04_FIRE_LOOP.NIF,Bip01 Prop_L,8046,1.666,1,0,0,0,-1.728,-0.973,-1.513,3,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(hand),PC/M_02100_002_FIRE_LOOP.NIF,Bip01 L Hand,8046,0.366,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(cast_ball),PC/M_03_CAST04_FIRE_LOOP.NIF,Bip01 R Hand,8046,1.2,0.5,25.883,17.307,9.264,0.866,-1.263,0.352,1.5,3,0,1,0,0,0,
0000200002.kfm,0,08_046_002(fire),PC/M_02102_002_FIRE_CAST.NIF,Bone_Root,8046,1.68,1,0,0,149.717,0,0,2.99,2,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(d_fire),PC/M_02100_002_FIRE_LOOP.NIF,Bone_Root,8046,0.163,1,0,0,80.506,0,0,0,0.5,2,1,1,0,32,0,
0000200002.kfm,0,08_046_001(point),PC/POINT_LIGHT_VIOLET00.NIF,Bone_Root,8046,1.6,1,0,-93.208,120.331,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 Prop_L,8046,0.645,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 Prop_L,8046,0.645,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002,PC/POINT_LIGHT_ORANGE00.NIF,Bip01 L Hand,8046,1.2,1,0,0,0,2.405,0.654,-2.272,1,3,0,1,0,0,0,
0000200002.kfm,0,08_046_003(orb),PC/TAIL_BLUE_01.NIF,Bip01 Prop_L,8046,0.5,1,0,0,0,0,0,0,0.5,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002,PC/POINT_LIGHT_ORANGE00.NIF,Bip01 R Finger21,8046,1.75,1,0,0,0,0.054,0.173,1.024,1,34,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/M_13_004_A09_GROUND.NIF,Bone_Root,8046,1.6,1,0,-138.429,0,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_001(D),PC/DE_8046_001_X_PURPLE.NIF,Bone_Root,8046,0,1,0,0,135.341,0,0,3.141,2,2,1,1,1,32,0,
0000200002.kfm,0,08_046_003(eff_de),PC/M_8046_STORM_CAST.NIF,Bone_Root,8046,0,1,0,0,0,0,0,0,1.8,2,1,1,0,17,0,
0000200002.kfm,6,08_046_003(ca),,Bone_Root,8046,1.6,1,0,0,0,0,0,0,1,2,0,4,0,0,0,translate:(Translate_O)持续细微振动增损|
0000200002.kfm,6,08_046_001,,Bone_Root,8046,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击2|
0000200002.kfm,2,08_046_001,,Bone_Root,8046,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,g_fAcBackColor:(S_BG)紫色画面效果01|
0000200002.kfm,2,08_046_003(Fx),,Bone_Root,8046,0.8,1,0,0,0,0,0,0,1,2,0,1,0,0,0,g_fAcBackColor:(S_BG)剑画面效果3|
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 Prop_R,8046,0.5,1,0,0,0,0,0,0,0.3,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(bottom),PC/M_02104_002_FIRE_BOTTOM.NIF,Bone_Root,8046,1.75,1,0,-370.401,0,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 L Hand,8046,0.587,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/M_ORB_5100_HAND_PARTICLE.NIF,Bip01 L Hand,8046,0.366,1,0,0,0,0,0,0,1.8,66,0,1,0,0,0,
0000200002.kfm,2,08_046_002,,Bone_Root,8046,1.75,1,0,0,0,0,0,0,1,2,0,1,0,0,0,g_fAcBackColor:(S_BG)剑画面效果|
0000200002.kfm,6,08_046_002,,Bone_Root,8046,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击2|
0000200002.kfm,0,08_046_002(de),PC/DE_02100_002_FIRE.NIF,Bone_Root,8046,0,1,0,0,125.966,0,0,0,4,2,1,1,1,32,0,
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 R Hand,8046,0,1,0,0,0,-0.032,-0.307,1.833,0.3,3,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/M_13_004_A09_GROUND.NIF,Bone_Root,8046,1.6,1,0,-448.857,-4.713,-0.173,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/M_8046_001_BEAM_PURPLE.NIF,Bone_Root,8046,1.72,1,0,7.764,123.644,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 L Hand,8046,0,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_003(shot),PC/M_8172_LIGHT_PURPLE_SHOT.NIF,Bone_Root,8046,1.75,1,0,-129.151,122.996,0,0,0,1.5,2,0,1,0,0,0,
0000200002.kfm,0,08_046_003(de),PC/DE_8048_BLUE.NIF,Bone_Root,8046,0,1,0,0,116.638,0,0,0,1.42,2,1,1,0,32,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 Prop_R,8046,0.5,1,0,0,0,0,0,0,0.3,66,0,1,0,0,0,
0000200002.kfm,0,08_046_002(t),PC/TAIL_RED_01.NIF,Bip01 L Hand,8046,0.587,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/06_006_H.NIF,Bip01 L Hand,8046,0,1.5,0,0,0,0,0,0,1.5,66,0,4,0,0,0,
0000200002.kfm,0,08_046_003(tail),PC/TAIL_BLUE_01.NIF,Bip01 R Hand,8046,0,1,0,0,0,0,0,0,0.5,66,0,1,0,0,0,
0000200002.kfm,0,08_046_003(orb),PC/TAIL_BLUE_01.NIF,Bip01 Prop_R,8046,0.5,1,0,0,0,0,0,0,0.5,66,0,1,0,0,0,
0000200002.kfm,4,08_046_003(event),,Bone_Root,8046,2,1,0,0,0,0,0,0,1,10,0,1,0,31,0,
0000200002.kfm,0,08_046_003(????),PC/M_8046_STORM_BLUE.NIF,Bone_Root,8046,1.55,1,0,-2.107,0.819,0,0,-0.207,1.7,2,0,1,0,0,0,
0000200002.kfm,0,08_046_003(????),PC/M_8046_STORM_BLUE.NIF,Bone_Root,8046,1.7,1,0,-3.376,1.025,0,0,0.227,2,2,0,1,0,0,0,
0000200002.kfm,0,08_046_003(????),PC/M_8046_STORM_BLUE.NIF,Bone_Root,8046,1.6,1,0,-20.748,115.051,0,0,0,1.5,2,0,1,0,0,0,
0000200002.kfm,0,08_046_003(tail),PC/TAIL_BLUE_01.NIF,Bip01 L Hand,8046,0,1,0,0,0,0,0,0,0.5,66,0,1,0,0,0,
0000200002.kfm,0,08_046_003(ball),MOB/M_103_036_BALL_CAST.NIF,Bip01 R Hand,8046,0.862,0.8,0,0,0,2.652,1.102,-2.837,1.5,66,0,4,0,0,0,
0000200002.kfm,0,08_046_003(cast),PC/M_8046_STORM_CAST.NIF,Bip01 R Hand,8046,0.699,1,0,0,0,0,0,0,1,66,0,1,0,0,0,
0000200002.kfm,0,08_046_003(cast),PC/M_8046_STORM_CAST.NIF,Bip01 L Hand,8046,0.447,1,0,0,0,0,0,0,0.6,66,0,1,0,0,0,
0000200002.kfm,0,08_046_003(cast),PC/DE_8048_BLUE.NIF,Bone_Root,8046,1.65,1,0,-127.765,125.149,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_046_001,PC/TAIL_PURPLE_01.NIF,Bip01 L Hand,8046,1.2,1,45.982,-19.273,-7.746,2.156,0.597,2.154,0.7,3,0,1,0,0,0,
0000200002.kfm,0,08_048_001(D),PC/DE_8048_X_BLUE.NIF,Bone_Root,8048,0,1,0,0,134.282,0,0,3.141,2,2,1,1,1,6,0,
0000200002.kfm,0,08_048_001(t),PC/TAIL_PURPLE_01.NIF,Bip01 Prop_R,8048,0,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_048_001(t),PC/TAIL_PURPLE_01.NIF,Bip01 Prop_L,8048,0,1,0,0,0,0,0,0,0.2,66,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/M_8048_ORB_HANDLIGHT_BLUE_LOOP.NIF,Bone_Root,8048,0,1,0,-75,200,0,0,0,4,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/M_02_120_004_CAST02.NIF,Bone_Root,8048,0.2,1,0,-75,200,0,0,0,1.5,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/ORB_HANDLIGHT.NIF,Bone_Root,8048,0.156,1,0,-75,200,0,0,-2.67,4,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/M_8048_ORB_HANDLIGHT_BLUE_LOOP.NIF,Bone_Root,8048,0.22,1,0,-75,200,0,1.571,0,5,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001(T),PC/M_8048_ORB_HANDLIGHT_BLUE_LOOP.NIF,Bip01 Prop_L,8048,0.3,1,0,0,0,0,0,0,2,66,0,1,0,0,0,
0000200002.kfm,0,08_048_001(T),PC/M_8048_ORB_HANDLIGHT_BLUE_LOOP.NIF,Bip01 Prop_R,8048,0.3,1,0,0,0,0,0,0,2,66,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/POINT_LIGHT_BLUE00.NIF,Bone_Root,8048,0.25,1,0,-75,200,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001,PC/M_904_052_DOWN_DEBUFF_LOOP.NIF,Bone_Root,8048,0.25,0.3,0,-75,200,2.145,1.322,0,0.43,2,0,4,0,0,0,
0000200002.kfm,0,08_048_001,PC/M_904_036_AREA_SHOT_BLUE.NIF,Bone_Root,8048,0.25,1,0,-108.735,200,1.571,0,0,1.2,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001(shot),PC/ORB_HANDLIGHT.NIF,Bone_Root,8048,0.25,1,0,-75,200,0,0,0,4,2,0,1,0,0,0,
0000200002.kfm,0,08_048_001(ball),PC/BALL_02_046_BLUEFIRE05.NIF,Bone_Root,8048,0.25,1,0,-75,200,0,0,0,2,10,0,2,0,0,4,linehorizon:(T_L_Horizon)摇晃|linevertical:(T_L_Horizon)曲线|
0000200002.kfm,0,08_048_001(ball),PC/POINT_LIGHT_BLUE00.NIF,Bone_Root,8048,0.25,1,0,0,0,0,0,0,1,2,0,2,0,0,0,linehorizon:(T_L_Horizon)摇晃|linevertical:(T_L_Horizon)曲线|
0000200002.kfm,0,08_048_001(ball),PC/TAIL_PURPLE_01.NIF,Bone_Root,8048,0.25,1,0,-75,200,0,0,0,0.3,2,0,2,0,0,0,linehorizon:(T_L_Horizon)摇晃|linevertical:(T_L_Horizon)曲线|
0000200002.kfm,0,08_048_001(D),PC/DE_8048_BLUE.NIF,Bone_Root,8048,0,1,0,0,147.054,0,0,0,1.5,2,1,1,0,6,0,
0000200002.kfm,6,08_048_001(c),,Bone_Root,8048,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击2|
0000200002.kfm,0,08_100_001,PC/ARC_QUARTER_HIT_SMOKE.NIF,Bone_Root,8100,0.7,1,0,-161.973,-65.35,0,0,3.141,0.5,2,0,1,0,0,0,
0000200002.kfm,0,08_100_001,PC/M_8172_LIGHT_PURPLE_SHOT.NIF,Bip01 Prop_R,8100,0,1,0,0,0,0,0,0,1,66,0,1,0,0,0,
0000200002.kfm,2,08_100_001(fx),,Bone_Root,8100,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,g_fAcBackColor:(S_BG)蓝色画面效果|
0000200002.kfm,0,08_100_002,PC/TAIL_PURPLE_01.NIF,Bip01 L Hand,8100,0,1,0,0,0,0,0,0,0.3,66,0,1,0,0,0,
0000200002.kfm,0,08_100_002(orb),PC/M_08100_002_ORB_SHOT_PURPLE.NIF,Bip01 Prop_L,8100,0.789,1,0,0,0.1,-1.571,0,1.571,1.8,66,0,1,0,0,0,
0000200002.kfm,0,08_100_002,PC/M_8046_001_CAST_PURPLE.NIF,Bip01 L Hand,8100,0,1,0,0,0,0,0,0,1,66,0,1,0,0,0,
0000200002.kfm,2,08_100_002,,Bone_Root,8100,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,g_fAcBackColor:(S_BG)紫色画面效果01|
0000200002.kfm,0,08_100_002,PC/DE_8044_SLOW.NIF,Bone_Root,8100,0,1,0,0,0,0,0,0,0.2,2,1,1,0,6,0,
0000200002.kfm,0,08_100_002(DE),PC/M_904_052_DOWN_DEBUFF_LOOP.NIF,Bip01 Spine2,8100,0,1.2,0,0,0,0,0,0.873,0.5,66,1,4,0,6,0,
0000200002.kfm,0,08_100_001,MOB/1040_HIT_DE_DUST03.NIF,Bone_Root,8100,0,1,0,0,0,0,0,0,1.72,2,1,1,1,6,0,
0000200002.kfm,0,08_100_002(ball),PC/BALL_08100_002_PURPLE01.NIF,Bip01 L Hand,8100,0.851,1,-64.258,-57.18,147.75,0,0,0,0.7,10,0,2,0,0,4,linehorizon:(T_L_Horizon)摇晃|linevertical:(T_L_Vertical)曲线|
0000200002.kfm,6,08_100_002,,Bone_Root,8100,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击1|
0000200002.kfm,0,08_100_001,PC/M_ORB_5100_HAND_PARTICLE.NIF,Bip01 L Finger12,8100,0.187,1,0,0,0,-0.06,0.186,0.975,3,66,0,1,0,0,0,
0000200002.kfm,6,08_100_001,,Bone_Root,8100,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)小击打|
0000200002.kfm,0,08_100_001,PC/M_13_003_A01_SHOT.NIF,Bone_Root,8100,0,1,0,0,10.376,0,0,0,3,2,1,1,0,6,0,
0000200002.kfm,0,08_100_002(de),PC/DE_08100_002_DARK_PURPLE_B.NIF,Bone_Root,8100,0,1,0,0,132.809,0,0,0,1.4,2,1,1,0,6,0,
0000200002.kfm,0,08_100_002,PC/ARC_QUARTER_HIT_SMOKE.NIF,Bone_Root,8100,0.85,1,0,-64.147,-39.997,0,0,-3.142,0.5,2,0,1,0,0,0,
0000200002.kfm,0,08_100_001,PC/M_8172_LIGHT_PURPLE_SHOT.NIF,Bip01 Prop_L,8100,0,1,0,0,0,0,0,0,1,66,0,1,0,0,0,
0000200002.kfm,0,08_100_001,PC/EXP_PURPLE02.NIF,Bone_Root,8100,0,1,0,0,76.59,0,0,0,0.8,2,1,1,0,6,0,
0000200002.kfm,0,08_100_002(DE),PC/M_ORB_DE_8100.NIF,Bone_Root,8100,0,1,0,0,134.947,0,0,0,0.5,2,1,1,0,6,0,
0000200002.kfm,0,08_100_002(orb),PC/M_08100_002_CAST_ORB_DARK_PURPLE.NIF,Bip01 Prop_L,8100,0,1,-0.329,0.98,-0.171,-1.55,0.148,-1.749,3.5,3,0,1,0,0,0,
0000200002.kfm,0,08_100_001(ball),PC/M_ORB_BALL_5100.NIF,Bone_Root,8100,0.851,1,-42.204,23.21,157.339,0,0,0,0.78,10,0,2,0,0,4,linevertical:(T_L_Vertical)曲线|
0000200002.kfm,0,08_100_001,PC/M_ORB_5100.NIF,Bone_Root,8100,0.721,1,0,56.749,209.769,-0.154,-0.002,-3.121,1,2,0,1,0,0,0,
0000200002.kfm,0,08_100_002(orb),PC/M_08100_002_ORB_SHOT_PURPLE.NIF,Bip01 Prop_R,8100,0.78,1,0,0,0,-0.004,-0.043,3.116,2.2,66,0,1,0,0,0,
0000200002.kfm,0,08_100_002(orb),PC/M_08100_002_CAST_ORB_DARK_PURPLE.NIF,Bip01 Prop_R,8100,0,1,0,0,0,1.489,0.147,-1.234,3.2,3,0,1,0,0,0,
0000200002.kfm,0,08_100_002(light),PC/POINT_LIGHT_VIOLET00.NIF,Bone_Root,8100,0.85,1,0,53.933,253.891,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_100_002(ball_light),PC/POINT_LIGHT_VIOLET01.NIF,Bone_Root,8100,0.851,1,-64,-57,147,0,0,0,1,2,0,2,0,0,0,linevertical:(T_L_Vertical)曲线|
0000200002.kfm,0,08_102_001,PC/TAIL_PURPLE_01.NIF,Bip01 Prop_R,8102,0,1,0,0,0,2.823,0.322,3.071,0.2,3,0,1,0,0,0,
0000200002.kfm,2,08_102_001,,Bone_Root,8102,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,g_fAcBackColor:(S_BG)蓝色画面效果|
0000200002.kfm,6,08_102_002,,Bone_Root,8102,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)打击1|
0000200002.kfm,2,08_102_002,,Bone_Root,8102,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,g_fAcBackColor:(S_BG)紫色画面效果01|
0000200002.kfm,0,08_102_002,PC/M_904_052_DOWN_DEBUFF_LOOP.NIF,Bone_Root,8102,0,1.2,0,0,165.832,1.047,1.047,1.047,0.5,2,1,4,0,6,0,
0000200002.kfm,0,08_102_002(orb),PC/M_08100_002_CAST_ORB_DARK_PURPLE.NIF,Bip01 Prop_L,8102,0,1,-0.329,0.98,-0.171,-1.55,0.148,-1.749,3,3,0,1,0,0,0,
0000200002.kfm,0,08_102_001,PC/M_13_003_A01_SHOT.NIF,Bone_Root,8102,0,1,0,0,10.376,0,0,0,3,2,1,1,0,6,0,
0000200002.kfm,0,08_102_001,PC/EXP_PURPLE02.NIF,Bone_Root,8102,0,1,0,0,76.59,0,0,0,0.8,2,1,1,0,6,0,
0000200002.kfm,0,08_102_002(orb),PC/M_08100_002_CAST_ORB_DARK_PURPLE.NIF,Bip01 Prop_R,8102,0,1,0,0,0,1.489,0.147,-1.234,3,3,0,1,0,0,0,
0000200002.kfm,0,08_102_002(de),PC/M_ORB_DE_8100.NIF,Bone_Root,8102,0,1,0,0,150,0,0,0,0.68,2,1,1,0,6,0,
0000200002.kfm,0,08_102_002(de),PC/DE_8044_SLOW.NIF,Bone_Root,8102,0,1,0,0,0,0,0,0,0.3,66,1,1,0,6,0,
0000200002.kfm,0,08_102_002(light),PC/POINT_LIGHT_VIOLET00.NIF,Bone_Root,8102,0.5,1,0,53.933,253.891,0,0,0,1,2,0,1,0,0,0,
0000200002.kfm,0,08_102_001,PC/M_ORB_5102_001.NIF,Bone_Root,8102,0,1,0,62.08,165.765,-1.571,0,0,0.4,2,0,1,0,0,0,
0000200002.kfm,0,08_102_001,PC/M_ORB_5100.NIF,Bone_Root,8102,0.45,1,0,58.909,160.762,0.08,-0.002,-3.119,1,2,0,1,0,0,0,
0000200002.kfm,0,08_102_002(orb),PC/M_08104_002_ORB_DARK_PURPLE_SHOT.NIF,Bip01 Prop_L,8102,0.5,0.5,0,0,0.1,1.571,0,1.716,4,66,0,4,0,0,0,
0000200002.kfm,6,08_102_001,,Bone_Root,8102,0,1,0,0,0,0,0,0,1,2,1,1,0,9,0,translate:(Translate_O)小击打|
